Date,Product,Category,Region,Sales,Quantity,Profit,Discount
2023-05-05,Widget B,Home Appliances,East,4574.91,18,908.61,0.08
2023-05-06,Widget B,Electronics,North,2266.37,20,326.1,0.13
2023-05-07,Widget D,Clothing,East,4306.73,49,932.44,0.21
2023-05-08,Widget D,Clothing,West,1952.62,22,552.4,0.2
2023-05-09,Widget A,Electronics,North,2633.28,47,705.6,0.14
2023-05-10,Widget C,Clothing,North,3869.59,39,440.25,0.22
2023-05-11,Widget A,Electronics,South,2942.63,34,566.81,0.24
2023-05-12,Widget C,Clothing,South,1555.47,26,398.75,0.0
2023-05-13,Widget C,Home Appliances,North,522.72,40,139.67,0.18
2023-05-14,Widget C,Electronics,North,4808.46,34,1072.88,0.07
2023-05-15,Widget B,Electronics,West,777.34,27,227.16,0.1
2023-05-16,Widget B,Electronics,North,2690.44,36,787.96,0.17
2023-05-17,Widget D,Home Appliances,South,1030.28,20,285.37,0.19
2023-05-18,Widget B,Home Appliances,South,962.39,12,227.24,0.14
2023-05-19,Widget E,Clothing,South,4748.06,30,1336.27,0.02
2023-05-20,Widget B,Electronics,East,2674.89,36,332.33,0.04
2023-05-21,Widget A,Home Appliances,West,4050.63,8,963.9,0.06
2023-05-22,Widget A,Home Appliances,East,3120.98,20,586.37,0.02
2023-05-23,Widget B,Home Appliances,West,1701.2,6,332.4,0.23
2023-05-24,Widget C,Electronics,West,3386.6,22,816.39,0.22
2023-05-25,Widget A,Clothing,North,1652.92,42,338.25,0.12
2023-05-26,Widget B,Home Appliances,South,2431.64,32,249.22,0.19
2023-05-27,Widget B,Electronics,South,2108.0,35,537.8,0.12
2023-05-28,Widget D,Clothing,North,1050.48,31,288.21,0.07
2023-05-29,Widget B,Electronics,East,4618.04,11,638.16,0.22
2023-05-30,Widget C,Home Appliances,South,3197.39,40,848.31,0.11
2023-05-31,Widget A,Clothing,North,1372.52,2,255.31,0.19
2023-06-01,Widget E,Electronics,North,1301.87,19,137.46,0.17
2023-06-02,Widget E,Electronics,West,3356.18,27,775.6,0.12
2023-06-03,Widget E,Clothing,East,4850.05,33,895.18,0.14
2023-06-04,Widget D,Electronics,South,3502.15,5,970.38,0.22
2023-06-05,Widget E,Electronics,East,1732.89,7,187.62,0.09
2023-06-06,Widget A,Home Appliances,South,4657.71,39,482.51,0.06
2023-06-07,Widget D,Home Appliances,West,1107.8,49,152.48,0.04
2023-06-08,Widget B,Electronics,South,4936.86,45,1194.58,0.07
2023-06-09,Widget B,Home Appliances,South,2002.92,41,345.82,0.23
2023-06-10,Widget A,Electronics,South,3814.89,34,594.0,0.21
2023-06-11,Widget E,Clothing,South,182.84,8,46.92,0.22
2023-06-12,Widget A,Home Appliances,West,618.65,12,104.26,0.17
2023-06-13,Widget C,Clothing,North,4339.84,46,1252.67,0.12
2023-06-14,Widget E,Clothing,South,1291.4,21,333.04,0.22
2023-06-15,Widget C,Home Appliances,East,4693.33,7,593.4,0.2
2023-06-16,Widget C,Electronics,South,1464.87,18,219.56,0.17
2023-06-17,Widget D,Electronics,North,2105.65,18,339.62,0.05
2023-06-18,Widget B,Electronics,West,3920.11,42,1105.52,0.21
2023-06-19,Widget A,Clothing,South,1066.52,45,307.97,0.21
2023-06-20,Widget C,Clothing,West,1560.57,38,343.82,0.12
2023-06-21,Widget C,Home Appliances,South,804.44,25,124.8,0.09
2023-06-22,Widget A,Clothing,North,4843.67,41,649.81,0.08
2023-06-23,Widget A,Clothing,West,4768.87,48,842.19,0.21
2023-06-24,Widget A,Home Appliances,West,1366.31,18,315.76,0.17
2023-06-25,Widget C,Clothing,South,1625.12,9,197.1,0.08
2023-06-26,Widget D,Electronics,West,4046.64,34,513.56,0.09
2023-06-27,Widget E,Electronics,North,481.0,6,94.01,0.02
2023-06-28,Widget C,Electronics,West,3305.01,35,515.65,0.09
2023-06-29,Widget A,Clothing,South,3362.38,24,795.75,0.22
2023-06-30,Widget C,Electronics,West,983.99,43,182.79,0.16
2023-07-01,Widget A,Electronics,South,2889.69,48,568.62,0.2
2023-07-02,Widget B,Clothing,West,4108.91,30,582.68,0.02
2023-07-03,Widget B,Home Appliances,West,4819.14,3,788.52,0.15
2023-07-04,Widget A,Home Appliances,West,3623.53,48,953.72,0.18
2023-07-05,Widget B,Home Appliances,North,2275.41,36,230.32,0.18
2023-07-06,Widget B,Electronics,North,1359.95,24,241.2,0.12
2023-07-07,Widget B,Home Appliances,East,824.29,30,120.98,0.06
2023-07-08,Widget A,Electronics,West,2648.18,15,381.88,0.1
2023-07-09,Widget E,Home Appliances,West,3358.57,6,467.44,0.22
2023-07-10,Widget B,Home Appliances,West,3036.08,27,624.27,0.24
2023-07-11,Widget C,Home Appliances,North,367.03,27,93.24,0.15
2023-07-12,Widget D,Electronics,South,782.55,20,199.14,0.21
2023-07-13,Widget C,Electronics,South,1492.99,43,260.31,0.16
2023-07-14,Widget E,Home Appliances,West,3419.04,29,866.92,0.03
2023-07-15,Widget C,Home Appliances,North,1264.45,28,325.64,0.02
2023-07-16,Widget D,Clothing,North,3510.41,10,406.81,0.11
2023-07-17,Widget D,Home Appliances,South,2234.52,5,486.25,0.15
2023-07-18,Widget D,Clothing,East,2299.19,2,305.08,0.09
2023-07-19,Widget C,Electronics,West,4757.41,34,934.67,0.19
2023-07-20,Widget D,Clothing,South,3960.12,31,679.49,0.21
2023-07-21,Widget A,Electronics,West,804.25,28,167.83,0.19
2023-07-22,Widget E,Electronics,South,2240.23,12,312.6,0.05
2023-07-23,Widget A,Clothing,North,3922.33,33,397.09,0.18
2023-07-24,Widget B,Home Appliances,West,3122.82,16,666.17,0.03
2023-07-25,Widget A,Clothing,West,1892.13,28,469.08,0.1
2023-07-26,Widget D,Electronics,East,1865.46,7,251.24,0.19
2023-07-27,Widget E,Electronics,East,1488.8,41,364.05,0.16
2023-07-28,Widget E,Home Appliances,North,3130.38,37,829.51,0.19
2023-07-29,Widget C,Electronics,North,1526.01,48,448.63,0.21
2023-07-30,Widget E,Clothing,North,3797.17,33,541.88,0.06
2023-07-31,Widget E,Electronics,East,4754.23,42,652.31,0.12
2023-08-01,Widget B,Electronics,South,2772.21,49,695.14,0.06
2023-08-02,Widget B,Clothing,South,2947.39,31,310.37,0.2
2023-08-03,Widget B,Home Appliances,South,1749.38,46,441.83,0.25
2023-08-04,Widget E,Clothing,East,2449.21,13,339.77,0.22
2023-08-05,Widget E,Clothing,West,4542.68,1,810.64,0.18
2023-08-06,Widget E,Clothing,West,800.27,23,147.98,0.21
2023-08-07,Widget B,Clothing,East,2023.55,10,232.41,0.2
2023-08-08,Widget B,Electronics,North,1491.26,40,431.1,0.04
2023-08-09,Widget C,Clothing,North,3957.51,31,1072.13,0.12
2023-08-10,Widget D,Electronics,East,112.35,16,12.84,0.07
2023-08-11,Widget E,Home Appliances,West,2576.73,33,474.64,0.04
2023-08-12,Widget E,Electronics,East,3835.86,33,603.77,0.21
2023-08-13,Widget E,Electronics,North,2106.57,43,348.57,0.18
2023-08-14,Widget A,Home Appliances,South,4595.03,31,747.45,0.25
2023-08-15,Widget B,Electronics,North,142.68,26,14.82,0.2
2023-08-16,Widget D,Clothing,South,2647.03,43,787.9,0.05
2023-08-17,Widget E,Clothing,East,1305.95,10,384.41,0.18
2023-08-18,Widget B,Home Appliances,South,4948.46,19,1183.12,0.24
2023-08-19,Widget A,Electronics,East,797.0,13,194.27,0.2
2023-08-20,Widget B,Electronics,South,4320.04,41,757.14,0.21
2023-08-21,Widget D,Home Appliances,South,3345.92,27,866.36,0.18
2023-08-22,Widget A,Home Appliances,West,4653.43,13,828.52,0.19
2023-08-23,Widget B,Electronics,East,559.82,26,153.58,0.14
2023-08-24,Widget B,Clothing,East,3045.36,41,531.88,0.03
2023-08-25,Widget C,Electronics,North,923.09,33,151.53,0.15
2023-08-26,Widget A,Electronics,South,350.59,14,74.8,0.17
2023-08-27,Widget D,Clothing,East,2047.76,47,573.54,0.07
2023-08-28,Widget A,Home Appliances,South,3749.61,18,666.16,0.07
2023-08-29,Widget E,Clothing,East,2166.97,17,228.93,0.18
2023-08-30,Widget C,Electronics,North,2716.79,35,343.26,0.2
2023-08-31,Widget E,Clothing,South,291.24,24,56.44,0.02
2023-09-01,Widget A,Clothing,South,4304.64,43,523.2,0.08
2023-09-02,Widget D,Home Appliances,East,2285.5,6,468.42,0.21
2023-09-03,Widget D,Electronics,North,2016.18,13,421.0,0.21
2023-09-04,Widget E,Clothing,South,101.16,39,11.31,0.05
2023-09-05,Widget C,Clothing,South,3250.79,8,771.86,0.24
2023-09-06,Widget C,Clothing,West,4548.53,49,1119.13,0.1
2023-09-07,Widget B,Clothing,East,635.94,34,68.35,0.03
2023-09-08,Widget A,Clothing,North,4863.74,19,1070.95,0.21
2023-09-09,Widget A,Home Appliances,North,977.02,31,265.42,0.13
2023-09-10,Widget E,Electronics,West,2362.24,6,635.76,0.21
2023-09-11,Widget D,Home Appliances,North,2809.54,10,837.2,0.17
2023-09-12,Widget B,Home Appliances,South,2057.93,21,280.71,0.01
2023-09-13,Widget B,Home Appliances,East,3559.17,5,487.33,0.09
2023-09-14,Widget D,Clothing,South,3014.89,45,371.99,0.01
2023-09-15,Widget A,Clothing,East,2936.2,27,808.58,0.07
2023-09-16,Widget E,Electronics,West,2495.52,42,512.01,0.22
2023-09-17,Widget E,Clothing,West,353.71,27,49.18,0.21
2023-09-18,Widget E,Clothing,North,4806.78,41,965.46,0.02
2023-09-19,Widget D,Clothing,East,4079.38,3,1155.96,0.07
2023-09-20,Widget A,Home Appliances,North,1495.01,8,408.62,0.13
2023-09-21,Widget B,Electronics,North,1222.2,18,318.04,0.04
2023-09-22,Widget B,Home Appliances,East,4720.39,26,1187.57,0.13
2023-09-23,Widget C,Electronics,West,3497.02,9,822.4,0.02
2023-09-24,Widget E,Electronics,West,168.6,48,37.62,0.13
2023-09-25,Widget C,Home Appliances,North,1947.31,6,474.43,0.11
2023-09-26,Widget D,Clothing,East,1567.6,46,175.28,0.12
2023-09-27,Widget E,Clothing,South,3020.4,13,557.63,0.17
2023-09-28,Widget B,Clothing,West,246.41,26,58.23,0.21
2023-09-29,Widget C,Electronics,West,3332.88,24,435.17,0.08
2023-09-30,Widget A,Clothing,East,4380.73,8,531.09,0.2
2023-10-01,Widget B,Electronics,East,327.31,15,81.4,0.18
2023-10-02,Widget D,Clothing,West,819.7,28,182.18,0.16
2023-10-03,Widget E,Home Appliances,West,1924.43,22,510.2,0.01
2023-10-04,Widget C,Home Appliances,South,2352.35,3,489.63,0.12
2023-10-05,Widget E,Home Appliances,North,4101.91,49,715.29,0.12
2023-10-06,Widget A,Electronics,North,4316.49,16,1258.0,0.18
2023-10-07,Widget C,Clothing,West,3859.22,48,879.91,0.12
2023-10-08,Widget B,Electronics,North,202.87,18,40.27,0.08
2023-10-09,Widget A,Home Appliances,East,3747.3,13,1014.61,0.02
2023-10-10,Widget E,Clothing,North,4008.25,40,672.76,0.05
2023-10-11,Widget B,Clothing,West,547.04,30,66.55,0.12
2023-10-12,Widget D,Clothing,West,3382.21,15,924.0,0.02
2023-10-13,Widget E,Clothing,West,4454.75,17,445.5,0.07
2023-10-14,Widget A,Clothing,South,1622.25,6,329.91,0.11
2023-10-15,Widget B,Clothing,West,1133.02,44,275.65,0.25
2023-10-16,Widget B,Home Appliances,West,1082.77,29,169.59,0.12
2023-10-17,Widget B,Clothing,South,3934.35,26,1148.68,0.1
2023-10-18,Widget D,Electronics,East,3553.3,22,658.05,0.14
2023-10-19,Widget E,Electronics,West,1521.76,21,303.28,0.16
2023-10-20,Widget C,Electronics,West,2966.83,3,787.65,0.07
2023-10-21,Widget D,Home Appliances,North,2192.21,22,297.95,0.16
2023-10-22,Widget C,Clothing,North,4253.09,49,956.06,0.13
2023-10-23,Widget A,Clothing,North,4952.41,2,1346.31,0.04
2023-10-24,Widget C,Clothing,North,3327.57,16,474.38,0.04
2023-10-25,Widget A,Home Appliances,South,831.51,32,238.4,0.03
2023-10-26,Widget D,Home Appliances,West,1457.68,37,271.11,0.08
2023-10-27,Widget E,Home Appliances,South,1143.5,32,144.3,0.25
2023-10-28,Widget B,Clothing,North,2195.29,50,379.87,0.19
2023-10-29,Widget E,Electronics,East,4825.55,26,784.51,0.24
2023-10-30,Widget A,Home Appliances,West,232.58,43,44.0,0.07
2023-10-31,Widget E,Electronics,North,3667.37,47,594.55,0.12
2023-11-01,Widget A,Clothing,South,3126.41,7,732.45,0.06
2023-11-02,Widget A,Home Appliances,North,1902.87,38,539.16,0.07
2023-11-03,Widget C,Clothing,East,4157.29,15,462.81,0.01
2023-11-04,Widget C,Clothing,East,4994.78,45,843.82,0.19
2023-11-05,Widget D,Electronics,West,428.75,16,110.55,0.13
2023-11-06,Widget D,Electronics,West,3019.02,14,609.05,0.15
2023-11-07,Widget C,Electronics,South,2238.41,15,658.53,0.16
2023-11-08,Widget E,Electronics,South,4282.43,4,512.83,0.17
2023-11-09,Widget C,Electronics,North,2397.47,34,505.65,0.12
2023-11-10,Widget C,Clothing,South,1151.69,1,130.71,0.01
2023-11-11,Widget B,Home Appliances,East,804.07,22,109.4,0.04
2023-11-12,Widget E,Clothing,North,3820.97,9,842.85,0.04
2023-11-13,Widget D,Electronics,South,3038.58,48,456.04,0.12
2023-11-14,Widget A,Clothing,North,2847.26,12,853.49,0.17
2023-11-15,Widget D,Clothing,South,234.51,42,37.49,0.03
2023-11-16,Widget E,Electronics,South,2178.14,44,375.9,0.06
2023-11-17,Widget B,Home Appliances,West,1225.63,38,246.43,0.15
2023-11-18,Widget A,Clothing,West,834.8,12,184.22,0.14
2023-11-19,Widget E,Clothing,East,2984.76,41,533.96,0.21
2023-11-20,Widget D,Home Appliances,East,3240.52,19,811.64,0.21
2023-11-21,Widget D,Electronics,East,2354.45,4,684.63,0.24
2023-11-22,Widget E,Clothing,West,1841.72,36,382.55,0.15
2023-11-23,Widget D,Electronics,South,1939.46,14,555.07,0.09
2023-11-24,Widget C,Clothing,South,4302.67,32,1245.14,0.14
2023-11-25,Widget B,Home Appliances,North,873.12,42,200.25,0.04
2023-11-26,Widget D,Home Appliances,North,408.4,29,115.23,0.04
2023-11-27,Widget B,Electronics,East,3039.63,7,390.99,0.09
2023-11-28,Widget E,Electronics,West,3036.56,26,870.62,0.21
2023-11-29,Widget C,Home Appliances,North,996.31,14,134.97,0.23
2023-11-30,Widget C,Electronics,South,1420.77,3,372.27,0.17
2023-12-01,Widget A,Electronics,East,116.45,10,33.66,0.08
2023-12-02,Widget C,Clothing,East,522.62,45,113.19,0.04
2023-12-03,Widget C,Home Appliances,North,4709.51,25,978.41,0.04
2023-12-04,Widget B,Clothing,North,215.48,24,29.75,0.24
2023-12-05,Widget D,Electronics,North,1838.8,30,296.83,0.19
2023-12-06,Widget B,Clothing,West,4618.69,50,483.76,0.02
2023-12-07,Widget C,Electronics,East,3366.89,6,509.97,0.12
2023-12-08,Widget D,Electronics,South,562.28,38,118.5,0.23
2023-12-09,Widget E,Electronics,East,609.52,47,95.79,0.07
2023-12-10,Widget D,Home Appliances,East,3908.65,6,406.04,0.1
2023-12-11,Widget B,Home Appliances,West,3678.15,9,432.31,0.22
2023-12-12,Widget B,Electronics,South,109.19,4,21.18,0.13
2023-12-13,Widget A,Clothing,East,876.53,11,95.06,0.0
2023-12-14,Widget E,Electronics,North,1681.48,13,188.79,0.09
2023-12-15,Widget C,Clothing,East,1767.49,45,468.3,0.07
2023-12-16,Widget B,Clothing,West,3165.9,4,528.82,0.15
2023-12-17,Widget B,Electronics,North,613.62,38,65.61,0.03
2023-12-18,Widget E,Clothing,South,2276.84,18,630.62,0.11
2023-12-19,Widget A,Home Appliances,South,4159.64,5,457.52,0.05
2023-12-20,Widget D,Home Appliances,South,263.15,46,41.66,0.07
2023-12-21,Widget C,Home Appliances,North,2185.59,14,558.63,0.14
2023-12-22,Widget C,Electronics,West,614.28,14,106.53,0.18
2023-12-23,Widget D,Clothing,West,1432.23,47,213.3,0.1
2023-12-24,Widget A,Electronics,South,4366.78,10,1214.48,0.13
2023-12-25,Widget B,Electronics,South,1341.94,3,345.67,0.09
2023-12-26,Widget D,Home Appliances,South,2205.62,38,305.74,0.22
2023-12-27,Widget B,Clothing,South,4570.41,6,922.03,0.19
2023-12-28,Widget D,Electronics,East,924.67,30,184.38,0.19
2023-12-29,Widget E,Electronics,West,4005.55,40,1198.17,0.25
2023-12-30,Widget B,Clothing,North,4382.71,50,782.9,0.12
2023-12-31,Widget B,Home Appliances,North,1467.36,42,147.43,0.2
2023-01-01,Widget E,Home Appliances,North,4987.32,43,529.53,0.17
2023-01-02,Widget A,Electronics,East,749.15,48,168.89,0.21
2023-01-03,Widget A,Clothing,South,1729.14,40,412.72,0.21
2023-01-04,Widget E,Clothing,North,3066.1,48,730.84,0.2
2023-01-05,Widget E,Electronics,South,3360.29,40,648.83,0.18
2023-01-06,Widget D,Electronics,West,2314.36,28,444.59,0.16
2023-01-07,Widget B,Clothing,West,4126.31,35,905.99,0.25
2023-01-08,Widget D,Electronics,West,4065.9,24,589.66,0.21
2023-01-09,Widget B,Home Appliances,East,2676.8,25,617.84,0.18
2023-01-10,Widget C,Clothing,South,1802.66,5,312.33,0.09
2023-01-11,Widget A,Electronics,North,2905.88,41,790.08,0.2
2023-01-12,Widget E,Electronics,North,3350.66,33,397.41,0.11
2023-01-13,Widget D,Clothing,West,4644.08,11,930.75,0.08
2023-01-14,Widget B,Clothing,North,1041.81,11,216.89,0.16
2023-01-15,Widget C,Clothing,East,795.31,6,85.53,0.02
2023-01-16,Widget B,Electronics,West,3622.25,32,713.97,0.22
2023-01-17,Widget D,Electronics,East,2329.81,24,449.85,0.18
2023-01-18,Widget C,Clothing,South,4593.17,4,1273.11,0.13
2023-01-19,Widget E,Home Appliances,North,2102.45,5,455.56,0.1
2023-01-20,Widget B,Home Appliances,North,4586.14,1,1231.25,0.09
2023-01-21,Widget D,Home Appliances,East,3524.16,19,896.08,0.19
2023-01-22,Widget E,Home Appliances,North,319.66,43,51.69,0.13
2023-01-23,Widget D,Electronics,North,1073.51,49,251.19,0.23
2023-01-24,Widget E,Clothing,South,3288.23,1,972.13,0.05
2023-01-25,Widget E,Clothing,North,3288.91,35,928.27,0.0
2023-01-26,Widget A,Home Appliances,West,4986.91,47,1099.21,0.07
2023-01-27,Widget A,Clothing,South,1027.71,45,252.15,0.1
2023-01-28,Widget B,Home Appliances,South,2382.88,30,663.09,0.18
2023-01-29,Widget D,Clothing,South,4960.5,35,1272.26,0.19
2023-01-30,Widget D,Clothing,West,970.5,5,286.43,0.23
2023-01-31,Widget A,Home Appliances,North,4760.62,49,968.88,0.14
2023-02-01,Widget B,Clothing,North,289.75,25,31.25,0.04
2023-02-02,Widget E,Home Appliances,North,2619.96,35,419.3,0.17
2023-02-03,Widget A,Electronics,East,839.36,39,178.61,0.17
2023-02-04,Widget E,Clothing,West,1881.01,30,421.84,0.17
2023-02-05,Widget A,Home Appliances,North,1578.66,46,470.36,0.18
2023-02-06,Widget A,Home Appliances,South,2920.4,8,804.08,0.14
2023-02-07,Widget D,Electronics,West,3950.02,45,763.75,0.0
2023-02-08,Widget E,Home Appliances,West,4115.61,7,1090.03,0.13
2023-02-09,Widget D,Home Appliances,South,3774.91,32,630.14,0.09
2023-02-10,Widget A,Home Appliances,North,2804.43,38,468.43,0.21
2023-02-11,Widget E,Electronics,West,2908.09,9,575.42,0.02
2023-02-12,Widget A,Electronics,North,844.49,7,242.61,0.2
2023-02-13,Widget A,Electronics,East,4552.99,47,633.67,0.16
2023-02-14,Widget D,Electronics,North,4152.36,27,611.1,0.12
2023-02-15,Widget A,Home Appliances,South,826.35,7,88.53,0.05
2023-02-16,Widget E,Clothing,South,3924.99,38,813.29,0.08
2023-02-17,Widget D,Electronics,North,3407.79,33,991.3,0.08
2023-02-18,Widget D,Clothing,East,4688.35,33,939.86,0.05
2023-02-19,Widget E,Electronics,West,1368.92,20,356.63,0.07
2023-02-20,Widget D,Clothing,East,3322.42,4,927.34,0.08
2023-02-21,Widget C,Electronics,South,3783.82,43,987.91,0.05
2023-02-22,Widget C,Electronics,West,4824.84,22,673.13,0.14
2023-02-23,Widget E,Home Appliances,North,1124.82,7,140.44,0.15
2023-02-24,Widget A,Home Appliances,West,128.93,32,13.62,0.11
2023-02-25,Widget C,Electronics,West,4998.83,43,1471.38,0.07
2023-02-26,Widget E,Home Appliances,North,1743.71,32,369.57,0.17
2023-02-27,Widget C,Clothing,South,233.78,33,39.0,0.17
2023-02-28,Widget D,Electronics,West,3601.51,29,704.11,0.14
2023-03-01,Widget E,Clothing,North,2218.31,32,382.95,0.1
2023-03-02,Widget B,Home Appliances,East,1741.98,27,206.7,0.08
2023-03-03,Widget D,Electronics,East,4264.04,5,1097.35,0.09
2023-03-04,Widget B,Clothing,North,3251.58,27,853.03,0.2
2023-03-05,Widget A,Clothing,North,1497.79,43,215.15,0.17
2023-03-06,Widget E,Clothing,West,1337.46,19,196.16,0.1
2023-03-07,Widget B,Home Appliances,North,1984.98,40,266.15,0.07
2023-03-08,Widget B,Electronics,South,972.64,46,198.11,0.14
2023-03-09,Widget D,Clothing,East,4133.77,16,1039.25,0.14
2023-03-10,Widget B,Home Appliances,North,3800.19,48,1089.52,0.2
2023-03-11,Widget C,Electronics,West,1508.9,41,238.35,0.22
2023-03-12,Widget B,Clothing,North,1039.36,21,188.88,0.02
2023-03-13,Widget E,Clothing,West,1602.13,26,261.79,0.09
2023-03-14,Widget E,Home Appliances,West,3821.24,26,599.31,0.04
2023-03-15,Widget E,Electronics,North,720.61,38,157.15,0.18
2023-03-16,Widget B,Clothing,West,3493.86,13,850.11,0.05
2023-03-17,Widget E,Electronics,South,4742.99,23,801.2,0.21
2023-03-18,Widget C,Home Appliances,East,4824.39,44,911.11,0.13
2023-03-19,Widget D,Clothing,West,4246.22,3,1034.37,0.23
2023-03-20,Widget B,Clothing,East,4269.57,8,789.32,0.16
2023-03-21,Widget E,Home Appliances,North,446.08,2,120.26,0.24
2023-03-22,Widget C,Clothing,South,4515.14,13,1085.19,0.12
2023-03-23,Widget D,Electronics,North,943.15,8,213.65,0.03
2023-03-24,Widget E,Home Appliances,North,1196.18,50,150.3,0.19
2023-03-25,Widget C,Clothing,North,2809.77,47,798.9,0.11
2023-03-26,Widget C,Electronics,West,4588.41,26,635.13,0.08
2023-03-27,Widget A,Electronics,South,1161.77,1,298.78,0.25
2023-03-28,Widget B,Home Appliances,West,571.37,15,157.37,0.24
2023-03-29,Widget B,Clothing,South,110.33,22,27.47,0.05
2023-03-30,Widget D,Clothing,West,2474.45,30,394.09,0.01
2023-03-31,Widget E,Clothing,West,1005.1,33,286.81,0.08
2023-04-01,Widget A,Electronics,West,1212.19,30,247.26,0.24
2023-04-02,Widget A,Home Appliances,North,3586.16,40,469.85,0.12
2023-04-03,Widget A,Electronics,South,2047.98,21,492.61,0.22
2023-04-04,Widget C,Home Appliances,West,4035.55,48,413.02,0.05
